,Unnamed: 0,date_x,open,high,low,close,stkcd,year_x,month_x,week,weekly,yearmonth,date_y,中国:开工率:纯碱,中国:产量:纯碱,中国:产量:碳酸钠(纯碱):累计值,中国:产量:碳酸钠(纯碱):累计同比,中国:产量:碳酸钠(纯碱):当月值,中国:产量:碳酸钠(纯碱):当月同比,期货持仓量:纯碱,期货持仓量(活跃合约):纯碱,中国:工厂总库存:纯碱,中国:进口数量:碳酸钠(纯碱)(28362000):当月同比,中国:进口数量:碳酸钠(纯碱)(28362000):累计同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月同比,中国:出口数量:碳酸钠(纯碱)(28362000):当月环比,中国:开工率:纯碱.1,中国:产量:氧化铝:累计同比,中国:产量:氧化铝:当月同比,指标名称,中国:固定资产投资完成额:累计同比,中国:固定资产投资完成额:制造业:累计同比,中国:规模以上工业增加值:金属制品业:累计同比,中国:规模以上工业增加值:金属制品业:当月同比,中国:规模以上工业增加值:通用设备制造业:当月同比,中国:规模以上工业增加值:通用设备制造业:累计同比,中国:规模以上工业增加值:专用设备制造业:当月同比,中国:规模以上工业增加值:专用设备制造业:累计同比,中国:产量:工业锅炉:当月同比,中国:产量:工业锅炉:累计同比,中国:产量:金属切削机床:累计同比,中国:产量:金属切削机床:当月同比,中国:产量:汽车:当月同比,中国:产量:汽车:累计同比,中国:PPI:全部工业品:当月同比,中国:PPI:全部工业品:累计同比,year_y,month_y,re,re1,re2,re3,re4,re5,pred,pos,reMonth,asset,asset0
9,9,2014-01-10,4092.456,4111.719,3914.244,3929.71,JD8888.XDCE,2014,1,2,-258,-59,,,,,,,,,,,,,,,,,,2013-12,19.6,18.46,12.4,12.9,8.2,9.2,8.9,8.5,-12.87,2.02,-1.54,8.33,22.91,18.4,-1.36,-1.91,2013.0,12.0,-0.008838565695687528,-0.042866429582042787,0.011730354865227888,-0.0014448904225813353,-0.029070943940222582,-0.006853651001698435,0.007083349,1,-0.008838565695687528,-0.06594787683171588,-0.04174764545937615
10,10,2014-01-17,3930.813,3978.517,3864.987,3894.977,JD8888.XDCE,2014,1,3,-257,-59,,,,,,,,,,,,,,,,,,2013-12,19.6,18.46,12.4,12.9,8.2,9.2,8.9,8.5,-12.87,2.02,-1.54,8.33,22.91,18.4,-1.36,-1.91,2013.0,12.0,-0.00706884790333806,-0.008838565695687528,-0.042866429582042787,0.011730354865227888,-0.0014448904225813353,-0.029070943940222582,0.0059634675,1,-0.00706884790333806,-0.07301672473505394,-0.04881649336271421
11,11,2014-01-24,3897.674,3929.416,3824.072,3867.444,JD8888.XDCE,2014,1,4,-256,-59,,,,,,,,,,,,,,,,,,2013-12,19.6,18.46,12.4,12.9,8.2,9.2,8.9,8.5,-12.87,2.02,-1.54,8.33,22.91,18.4,-1.36,-1.91,2013.0,12.0,0.034718020480710265,-0.00706884790333806,-0.008838565695687528,-0.042866429582042787,0.011730354865227888,-0.0014448904225813353,-0.001339769,-1,-0.034718020480710265,-0.1077347452157642,-0.014098472882003943
12,12,2014-01-30,3852.976,4009.288,3843.799,4001.714,JD8888.XDCE,2014,1,5,-255,-59,,,,,,,,,,,,,,,,,,2013-12,19.6,18.46,12.4,12.9,8.2,9.2,8.9,8.5,-12.87,2.02,-1.54,8.33,22.91,18.4,-1.36,-1.91,2013.0,12.0,-0.006396758988773343,0.034718020480710265,-0.00706884790333806,-0.008838565695687528,-0.042866429582042787,0.011730354865227888,0.04012895,1,-0.006396758988773343,-0.11413150420453755,-0.020495231870777286
13,13,2014-02-07,4019.279,4045.694,3961.111,3976.116,JD8888.XDCE,2014,2,6,-254,-58,,,,,,,,,,,,,,,,,,2014-01,19.6,18.46,12.4,12.9,8.2,9.2,8.9,8.5,-12.87,2.02,-1.54,8.33,22.91,18.4,-1.64,-1.64,2014.0,1.0,0.022746569768085312,-0.006396758988773343,0.034718020480710265,-0.00706884790333806,-0.008838565695687528,-0.042866429582042787,0.024758149,1,0.022746569768085312,-0.09138493443645224,0.0022513378973080256
14,14,2014-02-14,3950.011,4070.982,3929.624,4066.559,JD8888.XDCE,2014,2,7,-253,-58,,,,,,,,,,,,,,,,,,2014-01,19.6,18.46,12.4,12.9,8.2,9.2,8.9,8.5,-12.87,2.02,-1.54,8.33,22.91,18.4,-1.64,-1.64,2014.0,1.0,0.0001841852042476777,0.022746569768085312,-0.006396758988773343,0.034718020480710265,-0.00706884790333806,-0.008838565695687528,0.019748483,1,0.0001841852042476777,-0.09120074923220456,0.0024355231015557033
15,15,2014-02-21,4076.543,4127.447,4043.123,4067.308,JD8888.XDCE,2014,2,8,-252,-58,,,,,,,,,,,,,,,,,,2014-01,19.6,18.46,12.4,12.9,8.2,9.2,8.9,8.5,-12.87,2.02,-1.54,8.33,22.91,18.4,-1.64,-1.64,2014.0,1.0,-0.008354911897500705,0.0001841852042476777,0.022746569768085312,-0.006396758988773343,0.034718020480710265,-0.00706884790333806,0.027550815,1,-0.008354911897500705,-0.09955566112970526,-0.005919388795945002
16,16,2014-02-28,4072.783,4101.802,3959.196,4033.326,JD8888.XDCE,2014,2,9,-251,-58,,,,,,,,,,,,,,,,,,2014-01,19.6,18.46,12.4,12.9,8.2,9.2,8.9,8.5,-12.87,2.02,-1.54,8.33,22.91,18.4,-1.64,-1.64,2014.0,1.0,0.0626416014971265,-0.008354911897500705,0.0001841852042476777,0.022746569768085312,-0.006396758988773343,0.034718020480710265,0.027967643,1,0.0626416014971265,-0.036914059632578766,0.056722212701181496
17,17,2014-03-07,4051.741,4294.258,4029.448,4285.98,JD8888.XDCE,2014,3,10,-250,-57,,,,,,,,,,,,,,,,,,2014-02,17.9,15.12,12.5,12.9,8.2,11.0,8.9,12.1,-12.87,-3.89,1.33,8.33,22.91,12.53,-2.0,-1.8,2014.0,2.0,0.020602755962463748,0.0626416014971265,-0.008354911897500705,0.0001841852042476777,0.022746569768085312,-0.006396758988773343,0.012331691,1,0.020602755962463748,-0.016311303670115018,0.07732496866364524
18,18,2014-03-14,4268.298,4439.095,4245.378,4374.283,JD8888.XDCE,2014,3,11,-249,-57,,,,,,,,,,,,,,,,,,2014-02,17.9,15.12,12.5,12.9,8.2,11.0,8.9,12.1,-12.87,-3.89,1.33,8.33,22.91,12.53,-2.0,-1.8,2014.0,2.0,0.014176494753540103,0.020602755962463748,0.0626416014971265,-0.008354911897500705,0.0001841852042476777,0.022746569768085312,0.019290581,1,0.014176494753540103,-0.002134808916574915,0.09150146341718535
19,19,2014-03-21,4390.99,4466.095,4210.98,4436.295,JD8888.XDCE,2014,3,12,-248,-57,,,,,,,,,,,,,,,,,,2014-02,17.9,15.12,12.5,12.9,8.2,11.0,8.9,12.1,-12.87,-3.89,1.33,8.33,22.91,12.53,-2.0,-1.8,2014.0,2.0,0.018300180668778587,0.014176494753540103,0.020602755962463748,0.0626416014971265,-0.008354911897500705,0.0001841852042476777,0.032606803,1,0.018300180668778587,0.016165371752203672,0.10980164408596393
20,20,2014-03-28,4442.883,4546.58,4409.512,4517.48,JD8888.XDCE,2014,3,13,-247,-57,,,,,,,,,,,,,,,,,,2014-02,17.9,15.12,12.5,12.9,8.2,11.0,8.9,12.1,-12.87,-3.89,1.33,8.33,22.91,12.53,-2.0,-1.8,2014.0,2.0,0.00885360864906981,0.018300180668778587,0.014176494753540103,0.020602755962463748,0.0626416014971265,-0.008354911897500705,0.02747475,1,0.00885360864906981,0.025018980401273483,0.11865525273503374
21,21,2014-04-04,4508.505,4564.801,4465.787,4557.476,JD8888.XDCE,2014,4,14,-246,-56,,,,,,,,,,,,,,,,,,2014-03,17.6,15.2,12.1,11.5,10.7,10.9,10.7,11.5,-6.0,-7.4,7.8,15.0,7.3,10.8,-2.3,-2.0,2014.0,3.0,0.020400546267276054,0.00885360864906981,0.018300180668778587,0.014176494753540103,0.020602755962463748,0.0626416014971265,0.02363779,1,0.020400546267276054,0.04541952666854954,0.1390557990023098
22,22,2014-04-11,4564.991,4660.985,4563.374,4650.451,JD8888.XDCE,2014,4,15,-245,-56,,,,,,,,,,,,,,,,,,2014-03,17.6,15.2,12.1,11.5,10.7,10.9,10.7,11.5,-6.0,-7.4,7.8,15.0,7.3,10.8,-2.3,-2.0,2014.0,3.0,0.023388054190873087,0.020400546267276054,0.00885360864906981,0.018300180668778587,0.014176494753540103,0.020602755962463748,0.0256704,1,0.023388054190873087,0.06880758085942262,0.16244385319318289
23,23,2014-04-18,4643.869,4766.57,4602.775,4759.216,JD8888.XDCE,2014,4,16,-244,-56,,,,,,,,,,,,,,,,,,2014-03,17.6,15.2,12.1,11.5,10.7,10.9,10.7,11.5,-6.0,-7.4,7.8,15.0,7.3,10.8,-2.3,-2.0,2014.0,3.0,0.015129802891904687,0.023388054190873087,0.020400546267276054,0.00885360864906981,0.018300180668778587,0.014176494753540103,0.027888441,1,0.015129802891904687,0.08393738375132731,0.17757365608508757
24,24,2014-04-25,4774.932,4891.294,4767.067,4831.222,JD8888.XDCE,2014,4,17,-243,-56,,,,,,,,,,,,,,,,,,2014-03,17.6,15.2,12.1,11.5,10.7,10.9,10.7,11.5,-6.0,-7.4,7.8,15.0,7.3,10.8,-2.3,-2.0,2014.0,3.0,0.024849406630454984,0.015129802891904687,0.023388054190873087,0.020400546267276054,0.00885360864906981,0.018300180668778587,0.029381596,1,0.024849406630454984,0.1087867903817823,0.20242306271554256
25,25,2014-04-30,4831.511,4954.183,4830.795,4951.275,JD8888.XDCE,2014,4,18,-242,-56,,,,,,,,,,,,,,,,,,2014-03,17.6,15.2,12.1,11.5,10.7,10.9,10.7,11.5,-6.0,-7.4,7.8,15.0,7.3,10.8,-2.3,-2.0,2014.0,3.0,0.002638512302386875,0.024849406630454984,0.015129802891904687,0.023388054190873087,0.020400546267276054,0.00885360864906981,0.03083448,1,0.002638512302386875,0.11142530268416917,0.20506157501792943
26,26,2014-05-09,4977.744,5053.85,4921.521,4964.339,JD8888.XDCE,2014,5,19,-241,-55,,,,,,,,,,,,,,,,,,2014-04,17.3,15.2,12.0,11.9,8.8,10.3,7.4,10.4,-12.51,-9.51,5.39,1.11,8.07,8.36,-2.0,-1.99,2014.0,4.0,0.047334599832928426,0.002638512302386875,0.024849406630454984,0.015129802891904687,0.023388054190873087,0.020400546267276054,0.029374458,1,0.047334599832928426,0.1587599025170976,0.25239617485085786
27,27,2014-05-16,4981.843,5203.98,4975.064,5199.324,JD8888.XDCE,2014,5,20,-240,-55,,,,,,,,,,,,,,,,,,2014-04,17.3,15.2,12.0,11.9,8.8,10.3,7.4,10.4,-12.51,-9.51,5.39,1.11,8.07,8.36,-2.0,-1.99,2014.0,4.0,-0.037621621580036124,0.047334599832928426,0.002638512302386875,0.024849406630454984,0.015129802891904687,0.023388054190873087,0.027261393,1,-0.037621621580036124,0.12113828093706147,0.21477455327082173
28,28,2014-05-23,5166.409,5180.547,4941.884,5003.717,JD8888.XDCE,2014,5,21,-239,-55,,,,,,,,,,,,,,,,,,2014-04,17.3,15.2,12.0,11.9,8.8,10.3,7.4,10.4,-12.51,-9.51,5.39,1.11,8.07,8.36,-2.0,-1.99,2014.0,4.0,-0.03693394330654587,-0.037621621580036124,0.047334599832928426,0.002638512302386875,0.024849406630454984,0.015129802891904687,0.052076314,1,-0.03693394330654587,0.0842043376305156,0.17784060996427586
29,29,2014-05-30,4932.083,4956.014,4811.222,4818.91,JD8888.XDCE,2014,5,22,-238,-55,,,,,,,,,,,,,,,,,,2014-04,17.3,15.2,12.0,11.9,8.8,10.3,7.4,10.4,-12.51,-9.51,5.39,1.11,8.07,8.36,-2.0,-1.99,2014.0,4.0,0.025976413753317606,-0.03693394330654587,-0.037621621580036124,0.047334599832928426,0.002638512302386875,0.024849406630454984,-0.008029438,-1,-0.025976413753317606,0.058227923877197996,0.20381702371759347
30,30,2014-06-06,4747.579,4946.939,4742.123,4944.088,JD8888.XDCE,2014,6,23,-237,-54,,,,,,,,,,,,,,,,,,2014-05,17.2,14.2,12.0,12.2,10.0,10.2,4.0,9.0,-4.97,-1.62,4.88,4.68,12.08,10.79,-1.45,-1.88,2014.0,5.0,0.011875597683536299,0.025976413753317606,-0.03693394330654587,-0.037621621580036124,0.047334599832928426,0.002638512302386875,0.031984173,1,0.011875597683536299,0.0701035215607343,0.21569262140112977
31,31,2014-06-13,4956.604,5030.868,4907.179,5002.802,JD8888.XDCE,2014,6,24,-236,-54,,,,,,,,,,,,,,,,,,2014-05,17.2,14.2,12.0,12.2,10.0,10.2,4.0,9.0,-4.97,-1.62,4.88,4.68,12.08,10.79,-1.45,-1.88,2014.0,5.0,0.02616253851341721,0.011875597683536299,0.025976413753317606,-0.03693394330654587,-0.037621621580036124,0.047334599832928426,0.019895453,1,0.02616253851341721,0.0962660600741515,0.24185515991454698
32,32,2014-06-20,4990.031,5153.018,4938.436,5133.688,JD8888.XDCE,2014,6,25,-235,-54,,,,,,,,,,,,,,,,,,2014-05,17.2,14.2,12.0,12.2,10.0,10.2,4.0,9.0,-4.97,-1.62,4.88,4.68,12.08,10.79,-1.45,-1.88,2014.0,5.0,0.01570430458570926,0.02616253851341721,0.011875597683536299,0.025976413753317606,-0.03693394330654587,-0.037621621580036124,0.031045865,1,0.01570430458570926,0.11197036465986077,0.25755946450025624
33,33,2014-06-27,5141.422,5224.638,5090.678,5214.309,JD8888.XDCE,2014,6,26,-234,-54,,,,,,,,,,,,,,,,,,2014-05,17.2,14.2,12.0,12.2,10.0,10.2,4.0,9.0,-4.97,-1.62,4.88,4.68,12.08,10.79,-1.45,-1.88,2014.0,5.0,-0.007711088851849901,0.01570430458570926,0.02616253851341721,0.011875597683536299,0.025976413753317606,-0.03693394330654587,0.03095182,1,-0.007711088851849901,0.10425927580801087,0.24984837564840634
34,34,2014-07-04,5206.407,5247.523,4943.336,5174.101,JD8888.XDCE,2014,7,27,-233,-53,,,,,,,,,,,,,,,,,,2014-06,17.3,14.8,11.8,11.0,8.8,9.9,6.9,8.6,-23.49,-8.01,5.17,3.36,11.23,10.9,-1.11,-1.76,2014.0,6.0,0.00857153735499172,-0.007711088851849901,0.01570430458570926,0.02616253851341721,0.011875597683536299,0.025976413753317606,0.030905643,1,0.00857153735499172,0.11283081316300259,0.25841991300339806
35,35,2014-07-11,5198.681,5310.582,5073.39,5218.451,JD8888.XDCE,2014,7,28,-232,-53,,,,,,,,,,,,,,,,,,2014-06,17.3,14.8,11.8,11.0,8.8,9.9,6.9,8.6,-23.49,-8.01,5.17,3.36,11.23,10.9,-1.11,-1.76,2014.0,6.0,-0.015647363556733573,0.00857153735499172,-0.007711088851849901,0.01570430458570926,0.02616253851341721,0.011875597683536299,0.014837017,1,-0.015647363556733573,0.09718344960626901,0.2427725494466645
36,36,2014-07-18,5246.15,5271.349,5100.318,5136.796,JD8888.XDCE,2014,7,29,-231,-53,,,,,,,,,,,,,,,,,,2014-06,17.3,14.8,11.8,11.0,8.8,9.9,6.9,8.6,-23.49,-8.01,5.17,3.36,11.23,10.9,-1.11,-1.76,2014.0,6.0,-0.01663605095471965,-0.015647363556733573,0.00857153735499172,-0.007711088851849901,0.01570430458570926,0.02616253851341721,0.013921626,1,-0.01663605095471965,0.08054739865154936,0.22613649849194484
37,37,2014-07-25,5112.021,5119.962,4917.547,5051.34,JD8888.XDCE,2014,7,30,-230,-53,,,,,,,,,,,,,,,,,,2014-06,17.3,14.8,11.8,11.0,8.8,9.9,6.9,8.6,-23.49,-8.01,5.17,3.36,11.23,10.9,-1.11,-1.76,2014.0,6.0,-0.004564135457126306,-0.01663605095471965,-0.015647363556733573,0.00857153735499172,-0.007711088851849901,0.01570430458570926,-0.0010911559,-1,0.004564135457126306,0.08511153410867567,0.22157236303481853
38,38,2014-08-01,5068.603,5147.632,4997.211,5028.285,JD8888.XDCE,2014,8,31,-229,-52,,,,,,,,,,,,,,,,,,2014-07,17.0,14.6,12.0,12.8,11.9,10.2,8.9,8.7,-15.84,-9.37,4.6,6.97,10.09,10.85,-0.87,-1.63,2014.0,7.0,-0.028237261809941128,-0.004564135457126306,-0.01663605095471965,-0.015647363556733573,0.00857153735499172,-0.007711088851849901,-0.002333521,-1,0.028237261809941128,0.1133487959186168,0.1933351012248774
39,39,2014-08-08,5027.548,5066.085,4866.392,4886.3,JD8888.XDCE,2014,8,32,-228,-52,,,,,,,,,,,,,,,,,,2014-07,17.0,14.6,12.0,12.8,11.9,10.2,8.9,8.7,-15.84,-9.37,4.6,6.97,10.09,10.85,-0.87,-1.63,2014.0,7.0,-0.02632544051736485,-0.028237261809941128,-0.004564135457126306,-0.01663605095471965,-0.015647363556733573,0.00857153735499172,0.0005582671,1,-0.02632544051736485,0.08702335540125195,0.16700966070751255
40,40,2014-08-15,4892.195,4921.527,4693.777,4757.666,JD8888.XDCE,2014,8,33,-227,-52,,,,,,,,,,,,,,,,,,2014-07,17.0,14.6,12.0,12.8,11.9,10.2,8.9,8.7,-15.84,-9.37,4.6,6.97,10.09,10.85,-0.87,-1.63,2014.0,7.0,-0.023619144345147447,-0.02632544051736485,-0.028237261809941128,-0.004564135457126306,-0.01663605095471965,-0.015647363556733573,-0.01211322,-1,0.023619144345147447,0.11064249974639939,0.1433905163623651
41,41,2014-08-22,4782.192,4800.526,4565.268,4645.294,JD8888.XDCE,2014,8,34,-226,-52,,,,,,,,,,,,,,,,,,2014-07,17.0,14.6,12.0,12.8,11.9,10.2,8.9,8.7,-15.84,-9.37,4.6,6.97,10.09,10.85,-0.87,-1.63,2014.0,7.0,-0.013939914244394447,-0.023619144345147447,-0.02632544051736485,-0.028237261809941128,-0.004564135457126306,-0.01663605095471965,-0.015391646,-1,0.013939914244394447,0.12458241399079384,0.12945060211797066
42,42,2014-08-29,4649.419,4705.884,4532.276,4580.539,JD8888.XDCE,2014,8,35,-225,-52,,,,,,,,,,,,,,,,,,2014-07,17.0,14.6,12.0,12.8,11.9,10.2,8.9,8.7,-15.84,-9.37,4.6,6.97,10.09,10.85,-0.87,-1.63,2014.0,7.0,-0.037559553580921334,-0.013939914244394447,-0.023619144345147447,-0.02632544051736485,-0.028237261809941128,-0.004564135457126306,-0.00939948,-1,0.037559553580921334,0.16214196757171517,0.09189104853704932
43,43,2014-09-05,4564.768,4581.59,4393.07,4408.496,JD8888.XDCE,2014,9,36,-224,-51,,,,,,,,,,,,,,,,,,2014-08,16.5,14.1,12.0,11.9,9.8,10.1,6.6,8.4,-15.59,-10.38,4.8,4.4,3.19,9.93,-1.2,-1.58,2014.0,8.0,0.015166170049830896,-0.037559553580921334,-0.013939914244394447,-0.023619144345147447,-0.02632544051736485,-0.028237261809941128,-0.013669429,-1,-0.015166170049830896,0.14697579752188428,0.10705721858688022
44,44,2014-09-12,4415.385,4483.403,4368.454,4475.356,JD8888.XDCE,2014,9,37,-223,-51,,,,,,,,,,,,,,,,,,2014-08,16.5,14.1,12.0,11.9,9.8,10.1,6.6,8.4,-15.59,-10.38,4.8,4.4,3.19,9.93,-1.2,-1.58,2014.0,8.0,-0.004869109854054088,0.015166170049830896,-0.037559553580921334,-0.013939914244394447,-0.023619144345147447,-0.02632544051736485,-0.010645805,-1,0.004869109854054088,0.15184490737593836,0.10218810873282613
45,45,2014-09-19,4475.585,4540.65,4433.864,4453.565,JD8888.XDCE,2014,9,38,-222,-51,,,,,,,,,,,,,,,,,,2014-08,16.5,14.1,12.0,11.9,9.8,10.1,6.6,8.4,-15.59,-10.38,4.8,4.4,3.19,9.93,-1.2,-1.58,2014.0,8.0,0.010132781266244173,-0.004869109854054088,0.015166170049830896,-0.037559553580921334,-0.013939914244394447,-0.023619144345147447,0.0028191232,1,0.010132781266244173,0.16197768864218254,0.1123208899990703
46,46,2014-09-26,4432.384,4531.28,4350.293,4498.692,JD8888.XDCE,2014,9,39,-221,-51,,,,,,,,,,,,,,,,,,2014-08,16.5,14.1,12.0,11.9,9.8,10.1,6.6,8.4,-15.59,-10.38,4.8,4.4,3.19,9.93,-1.2,-1.58,2014.0,8.0,0.017161210414049277,0.010132781266244173,-0.004869109854054088,0.015166170049830896,-0.037559553580921334,-0.013939914244394447,0.016161071,1,0.017161210414049277,0.17913889905623182,0.12948210041311958
47,47,2014-09-30,4498.7,4582.267,4466.358,4575.895,JD8888.XDCE,2014,9,40,-220,-51,,,,,,,,,,,,,,,,,,2014-08,16.5,14.1,12.0,11.9,9.8,10.1,6.6,8.4,-15.59,-10.38,4.8,4.4,3.19,9.93,-1.2,-1.58,2014.0,8.0,-0.004863966502728023,0.017161210414049277,0.010132781266244173,-0.004869109854054088,0.015166170049830896,-0.037559553580921334,0.016535219,1,-0.004863966502728023,0.1742749325535038,0.12461813391039156
48,48,2014-10-10,4582.123,4610.648,4499.284,4553.638,JD8888.XDCE,2014,10,41,-219,-50,,,,,,,,,,,,,,,,,,2014-09,16.1,13.8,12.1,12.7,9.5,10.0,4.6,7.9,-16.14,-13.67,4.39,4.1,4.47,9.3,-1.8,-1.6,2014.0,9.0,0.023439500460950002,-0.004863966502728023,0.017161210414049277,0.010132781266244173,-0.004869109854054088,0.015166170049830896,0.016367173,1,0.023439500460950002,0.1977144330144538,0.14805763437134156
49,49,2014-10-17,4574.059,4737.682,4558.999,4660.373,JD8888.XDCE,2014,10,42,-218,-50,,,,,,,,,,,,,,,,,,2014-09,16.1,13.8,12.1,12.7,9.5,10.0,4.6,7.9,-16.14,-13.67,4.39,4.1,4.47,9.3,-1.8,-1.6,2014.0,9.0,0.02110389018218095,0.023439500460950002,-0.004863966502728023,0.017161210414049277,0.010132781266244173,-0.004869109854054088,0.018765558,1,0.02110389018218095,0.21881832319663475,0.1691615245535225
